Sample,IncidentNumber,Address,AlarmDt,AlarmTm,ArrivalDt,ArrivalTm,CloseDt,CloseTm,City,Zipcode,Battalion,StationArea,NeighborhoodDistrict,Lat,Long
0.002244967,16031812,7th Av/cabrillo Street,3/20/2016,13:27:16,3/20/2016,13:34:05,3/20/2016,13:36:46,San Francisco,94118,B07,31,Inner Richmond,37.775319,-122.464944
0.002251,17051687,45 Howth Street,5/1/2017,15:54:49,5/1/2017,15:57:31,5/1/2017,16:08:46,San Francisco,94112,B09,15,Oceanview/Merced/Ingleside,37.722528,-122.449736
0.00227095,17037588,0 Diamond Street,3/29/2017,11:06:15,3/29/2017,11:12:47,3/29/2017,11:36:48,San Francisco,94131,B06,26,Noe Valley,37.743161,-122.435562
0.00227216,16140339,555 Tompkins Avenue,12/15/2016,18:58:13,12/15/2016,19:00:13,12/15/2016,19:14:37,San Francisco,94110,B10,32,Bernal Heights,37.737105,-122.413136
0.00227733,17009896,3862 21st Street,1/22/2017,19:15:49,1/22/2017,19:20:56,1/22/2017,19:33:17,San Francisco,94114,B06,24,Castro/Upper Market,37.756212,-122.433716
0.00227788,17103943,125 3rd Street,9/4/2017,9:56:56,9/4/2017,9:59:27,9/4/2017,10:07:36,San Francisco,94105,B03,1,Financial District/South Beach,37.785959,-122.401562
0.0023042,17081674,0 Van Ness Avenue,7/13/2017,15:51:33,7/13/2017,15:55:38,7/13/2017,15:55:57,San Francisco,94109,B04,28,Marina,37.801304,-122.424542
0.002304715,17146413,1749 18th Avenue,12/15/2017,17:09:54,12/15/2017,17:13:35,12/15/2017,17:28:23,San Francisco,94122,B08,40,Inner Sunset,37.755234,-122.475559
0.002329796,17097089,273 Clipper Street,8/20/2017,20:02:01,8/20/2017,20:05:00,8/20/2017,20:18:32,San Francisco,94114,B06,11,Noe Valley,37.748996,-122.431005
0.00235652,16085504,1290 Sutter Street,8/4/2016,3:14:32,8/4/2016,3:18:40,8/4/2016,3:20:48,San Francisco,94109,B04,3,Nob Hill,37.787858,-122.421386
0.00237926,17095324,29 Nancy Pelosi Drive,8/16/2017,16:51:31,8/16/2017,16:56:31,8/16/2017,17:03:43,San Francisco,94118,B07,12,Golden Gate Park,37.770388,-122.461077
0.002396379,16045008,Gough St/eddy Street,4/22/2016,16:01:28,4/22/2016,16:04:15,4/22/2016,16:04:41,San Francisco,94109,B02,5,Western Addition,37.782475,-122.424109
0.002452196,16138245,766 Vallejo Street,12/11/2016,2:15:39,12/11/2016,2:18:50,12/11/2016,3:01:58,San Francisco,94133,B01,2,Chinatown,37.798727,-122.40991
0.002464663,17144358,1493 Valencia Street,12/10/2017,21:16:20,12/10/2017,21:21:16,12/10/2017,21:24:10,San Francisco,94110,B06,11,Mission,37.749069,-122.420283
0.00246833,16042257,6th St/folsom Street,4/15/2016,22:44:06,4/15/2016,22:45:58,4/15/2016,22:46:17,San Francisco,94107,B03,1,South of Market,37.778504,-122.405618
0.00252899,17131361,680 Mission Street,11/8/2017,20:42:12,11/8/2017,20:46:14,11/8/2017,20:51:28,San Francisco,94105,B03,1,Financial District/South Beach,37.78663,-122.401667
0.002530912,16063449,477 Ofarrell Street,6/9/2016,14:35:42,6/9/2016,14:40:47,6/9/2016,14:45:07,San Francisco,94102,B01,1,Tenderloin,37.785769,-122.412573
0.00253666,17064180,22 Battery Street,6/1/2017,0:04:13,6/1/2017,0:06:06,6/1/2017,0:11:47,San Francisco,94111,B01,13,Financial District/South Beach,37.791338,-122.399218
0.002544672,16086397,1501 Fillmore Street,8/6/2016,9:28:57,8/6/2016,9:32:40,8/6/2016,9:41:50,San Francisco,94115,B04,5,Western Addition,37.783348,-122.432805
0.002558953,17054012,699 Valencia Street,5/6/2017,21:39:44,5/6/2017,21:47:59,5/6/2017,21:51:37,San Francisco,94110,B02,7,Mission,37.761774,-122.421501
0.002573641,16006420,Divisadero St/post Street,1/16/2016,13:03:15,1/16/2016,13:08:08,1/16/2016,16:09:17,San Francisco,94115,B05,10,Japantown,37.784319,-122.439687
0.002595901,16056519,1001 Potrero Avenue,5/22/2016,19:11:32,5/22/2016,19:17:47,5/22/2016,19:25:04,San Francisco,94110,B10,37,Potrero Hill,37.75541,-122.406312
0.002604194,17142155,1 Harding Road,12/5/2017,17:20:15,12/5/2017,17:26:46,12/5/2017,18:31:53,San Francisco,94132,B08,19,Lakeshore,37.726546,-122.502189
0.002612356,16102372,Polk St/green Street,9/16/2016,10:45:17,9/16/2016,10:45:17,9/16/2016,10:52:48,San Francisco,94109,B02,41,Russian Hill,37.797825,-122.422149
0.002653304,17093528,815 Ofarrell Street,8/12/2017,3:08:19,8/12/2017,3:10:57,8/12/2017,3:23:59,San Francisco,94109,B04,3,Tenderloin,37.785062,-122.418186
0.002654194,16080716,Columbus Av/filbert Street Northeast,7/22/2016,20:31:59,7/22/2016,20:33:19,7/22/2016,20:33:45,San Francisco,94133,B01,28,Chinatown,37.801125,-122.411378
0.002660789,17020048,0 26th Street,2/15/2017,11:59:32,2/15/2017,12:01:46,2/15/2017,12:03:21,San Francisco,94110,B06,11,Mission,37.749041,-122.418137
0.002673249,17095305,0 Alemany Sb Bl,8/16/2017,16:10:24,8/16/2017,16:14:49,8/16/2017,17:33:54,San Francisco,94110,B06,32,Bernal Heights,37.732209,-122.418968
0.002675532,16031103,835 Market Street,3/18/2016,17:12:18,3/18/2016,17:19:11,3/18/2016,17:31:07,San Francisco,94103,B03,1,South of Market,37.785166,-122.406448
0.002686113,17125328,405 Serrano Drive,10/25/2017,8:59:51,10/25/2017,9:04:51,10/25/2017,9:12:54,San Francisco,94132,B08,19,Lakeshore,37.718991,-122.481573
0.002690362,16111605,700 Blk Jamestown Avenue,10/7/2016,16:17:06,10/7/2016,16:24:37,10/7/2016,16:30:26,San Francisco,94124,B10,17,Bayview Hunters Point,37.714666,-122.388761
0.002693409,16010236,1050 The Embarcadero Nor,1/26/2016,9:17:35,1/26/2016,9:23:31,1/26/2016,9:24:09,San Francisco,94111,B01,13,Financial District/South Beach,37.803754,-122.401175
0.002710805,17035834,2176 Mission Street,3/24/2017,22:10:09,3/24/2017,22:14:34,3/24/2017,22:21:16,San Francisco,94110,B02,7,Mission,37.76214,-122.419674
0.002735189,17084317,2235 3rd Street,7/20/2017,0:34:17,7/20/2017,0:36:18,7/20/2017,1:40:36,San Francisco,94107,B10,37,Potrero Hill,37.76131,-122.388556
0.002790389,16023527,1030 Post St 105,2/28/2016,13:28:06,2/28/2016,13:32:37,2/28/2016,13:34:31,San Francisco,94109,B04,3,Nob Hill,37.787037,-122.418828
0.00280474,17122119,1489 Webster Street,10/17/2017,16:11:12,10/17/2017,16:16:04,10/17/2017,16:26:16,San Francisco,94115,B04,5,Western Addition,37.784395,-122.43126
0.002814328,17071322,1905 Fillmore Street,6/18/2017,13:39:19,6/18/2017,13:42:45,6/18/2017,13:45:49,San Francisco,94115,B04,38,Pacific Heights,37.787186,-122.433582
0.00281643,17127749,0 7th Avenue,10/30/2017,17:59:37,10/30/2017,18:03:55,10/30/2017,18:22:10,San Francisco,94122,B08,22,Inner Sunset,37.765066,-122.464236
0.00282311,16050055,767 Edinburgh Street,5/5/2016,18:23:26,5/5/2016,18:28:26,5/5/2016,18:43:16,San Francisco,94112,B09,43,Excelsior,37.717063,-122.435056
0.002840637,16145733,281 Baltimore Way,12/29/2016,1:18:25,12/29/2016,1:24:02,12/29/2016,1:31:46,San Francisco,94112,B09,43,,37.708253,-122.436343
0.00284087,17017881,44 Mcallister Street,2/10/2017,11:26:45,2/10/2017,11:31:08,2/10/2017,11:33:59,San Francisco,94102,B03,1,Tenderloin,37.78105,-122.41297
0.002841309,17052713,301 Howard Street,5/3/2017,19:08:00,5/3/2017,19:12:34,5/3/2017,20:53:54,San Francisco,94105,B03,35,Financial District/South Beach,37.789828,-122.394278
0.002845485,16113533,200 Townsend Street,10/11/2016,21:16:31,10/11/2016,21:32:11,10/11/2016,23:31:36,San Francisco,94107,B03,8,South of Market,37.778852,-122.392876
0.002846746,17101956,475 Fulton Street,9/1/2017,13:07:34,9/1/2017,13:10:45,9/1/2017,13:14:53,San Francisco,94102,B02,36,Hayes Valley,37.778527,-122.424541
0.002847067,16104297,898 Market Street,9/20/2016,14:35:48,9/20/2016,14:53:19,9/20/2016,15:21:01,San Francisco,94102,B03,1,Financial District/South Beach,37.785111,-122.407423
0.002886187,17002272,350 Ellis Street,1/5/2017,19:25:10,1/5/2017,19:26:53,1/5/2017,19:39:12,San Francisco,94102,B03,3,Tenderloin,37.785035,-122.411992
0.002894317,16143725,113 Brookdale Avenue,12/23/2016,19:35:46,12/23/2016,19:41:43,12/23/2016,19:57:20,San Francisco,94134,B09,43,Visitacion Valley,37.712116,-122.421132
0.002905445,16083682,14th St/harrison Street,7/30/2016,15:38:16,7/30/2016,15:43:37,7/30/2016,17:04:50,San Francisco,94103,B02,7,Mission,37.768671,-122.413399
0.002914602,17130329,0 4th Street,11/6/2017,9:37:02,11/6/2017,9:44:26,11/6/2017,9:50:05,San Francisco,94158,B03,4,Potrero Hill,37.766799,-122.390799
0.002927106,17134069,0 Alemany Nb Bl,11/15/2017,13:33:45,11/15/2017,13:41:21,11/15/2017,13:58:18,San Francisco,94112,B09,32,Excelsior,37.731353,-122.421731
0.002938416,17014026,1251 Turk Street,2/1/2017,17:33:15,2/1/2017,17:37:49,2/1/2017,17:55:03,San Francisco,94115,B02,5,Western Addition,37.780746,-122.429641
0.002977644,17113627,0 15th Street,9/27/2017,13:41:10,9/27/2017,13:45:01,9/27/2017,13:45:19,San Francisco,94114,B05,6,Castro/Upper Market,37.765725,-122.435472
0.002994385,17099868,0 Fulton Street,8/27/2017,15:30:54,8/27/2017,15:37:33,8/27/2017,17:06:13,San Francisco,94121,B07,34,Golden Gate Park,37.771395,-122.509893
0.003009877,17099048,2016 Pacific Avenue,8/25/2017,16:07:57,8/25/2017,16:10:59,8/25/2017,16:17:37,San Francisco,94109,B04,38,Pacific Heights,37.794214,-122.428502
0.003042184,17086620,22 Baltimore Way,7/25/2017,15:48:23,7/25/2017,15:53:46,7/25/2017,15:58:16,San Francisco,94112,B09,43,Excelsior,37.709979,-122.43101
0.003060971,16138123,Van Ness Av/green Street,12/10/2016,20:55:31,12/10/2016,20:58:51,12/10/2016,20:59:27,San Francisco,94109,B04,41,Marina,37.797616,-122.423795
0.003062966,17035146,3281 22nd Street,3/23/2017,9:30:24,3/23/2017,9:33:07,3/23/2017,9:42:02,San Francisco,94110,B06,7,Mission,37.755254,-122.420523
0.003069631,17013248,350 Golden Gate Avenue,1/30/2017,19:43:21,1/30/2017,19:47:52,1/30/2017,20:00:54,San Francisco,94102,B02,3,Tenderloin,37.781616,-122.416356
0.00310672,17097330,86 Tioga Avenue,8/21/2017,11:17:31,8/21/2017,11:26:06,8/21/2017,11:26:13,San Francisco,94134,B10,44,Visitacion Valley,37.716541,-122.405126
0.003117276,16048599,463 26th Av 103,5/1/2016,21:35:00,5/1/2016,21:43:41,5/1/2016,21:58:03,San Francisco,94121,B07,14,Outer Richmond,37.780761,-122.485945
0.003143161,17095810,519 Ellis Street,8/17/2017,19:48:15,8/17/2017,19:50:45,8/17/2017,20:02:01,San Francisco,94109,B02,3,Tenderloin,37.784298,-122.415004
0.003152245,16133919,334 Noe Street,12/1/2016,15:59:38,12/1/2016,16:00:56,12/1/2016,16:14:34,San Francisco,94114,B05,6,Castro/Upper Market,37.763622,-122.433116
0.003173078,17057510,2 Henry Adams Street,5/15/2017,15:55:55,5/15/2017,15:58:32,5/15/2017,16:01:57,San Francisco,94103,B03,29,Mission Bay,37.7697,-122.404094
0.003173512,16002724,2211 26th Street,1/7/2016,7:32:28,1/7/2016,7:38:37,1/7/2016,8:59:11,San Francisco,94107,B10,37,Bayview Hunters Point,37.750553,-122.401393
0.003174072,17024826,0 23rd Street,2/27/2017,8:35:03,2/27/2017,8:38:14,2/27/2017,9:19:13,San Francisco,94114,B06,24,Noe Valley,37.752629,-122.438628
0.003178485,16030050,1880 Pine Street,3/16/2016,9:06:08,3/16/2016,9:11:32,3/16/2016,9:16:05,San Francisco,94109,B04,38,Pacific Heights,37.788899,-122.426721
0.003178498,17064254,316 19th Avenue,6/1/2017,8:36:55,6/1/2017,8:41:55,6/1/2017,8:49:02,San Francisco,94121,B07,31,Outer Richmond,37.78195,-122.478331
0.003212022,17069958,104 Point Lobos Avenue,6/15/2017,12:30:31,6/15/2017,12:36:16,6/15/2017,12:46:09,San Francisco,94121,B07,34,Outer Richmond,37.779783,-122.504172
0.003226505,16096930,261 27th Street,9/2/2016,18:39:56,9/2/2016,18:44:55,9/2/2016,18:53:55,San Francisco,94131,B06,11,Noe Valley,37.746883,-122.426059
0.00325427,16041660,1111 Lake Street,4/14/2016,12:11:51,4/14/2016,12:18:19,4/14/2016,12:23:56,San Francisco,94118,B07,31,Inner Richmond,37.786308,-122.471287
0.003259588,16093260,325 Mason Street,8/24/2016,11:50:11,8/24/2016,11:53:39,8/24/2016,12:02:14,San Francisco,94102,B01,3,Tenderloin,37.786421,-122.409817
0.003262886,16008914,Mission St/8th Street,1/22/2016,19:56:24,1/22/2016,20:00:04,1/22/2016,20:03:32,San Francisco,94103,B02,36,South of Market,37.777456,-122.413161
0.003265216,16125437,219 10th Avenue,11/9/2016,18:58:03,11/9/2016,19:03:07,11/9/2016,19:15:18,San Francisco,94118,B07,31,Inner Richmond,37.784228,-122.4689
0.003309613,17004440,Evans Av/newhall Street,1/10/2017,6:59:45,1/10/2017,7:03:55,1/10/2017,7:15:40,San Francisco,94124,B10,25,Bayview Hunters Point,37.74195,-122.386555
0.003324854,17078927,1040 Bush Street,7/6/2017,18:20:10,7/6/2017,18:23:18,7/6/2017,18:29:47,San Francisco,94109,B01,41,Nob Hill,37.789722,-122.414488
0.003339322,16095174,988 Howard Street,8/29/2016,10:25:06,8/29/2016,10:28:07,8/29/2016,10:33:05,San Francisco,94103,B03,1,South of Market,37.780076,-122.407139
0.003356267,17011576,2 Stockton Street,1/26/2017,18:54:18,1/26/2017,18:58:09,1/26/2017,19:01:01,San Francisco,94108,B03,1,Financial District/South Beach,37.785819,-122.405911
0.003358612,16028698,1 80eb 5th St On,3/12/2016,17:58:53,3/12/2016,18:03:25,3/12/2016,18:47:39,San Francisco,94107,B03,8,South of Market,37.777867,-122.40039
0.003404162,16012042,Funston Av/judah Street,1/31/2016,2:11:21,1/31/2016,2:16:25,1/31/2016,3:51:23,San Francisco,94122,B08,22,Inner Sunset,37.761987,-122.470467
0.003422029,16027989,17th St Avenue,3/10/2016,20:05:06,3/10/2016,20:08:24,3/10/2016,20:10:52,San Francisco,94110,B02,29,Potrero Hill,37.764605,-122.405466
0.003467021,17017098,38 Jennings Court,2/8/2017,15:08:08,2/8/2017,15:20:13,2/8/2017,15:49:52,San Francisco,94124,B10,,Bayview Hunters Point,37.717268,-122.397593
0.003467773,17133430,1600 Divisadero Street,11/13/2017,20:09:57,11/13/2017,20:13:12,11/13/2017,20:26:49,San Francisco,94115,B05,10,Japantown,37.784847,-122.43949
0.003484185,16002444,33 Powell Street,1/6/2016,14:42:54,1/6/2016,14:47:35,1/6/2016,14:57:10,San Francisco,94102,B03,1,Tenderloin,37.784766,-122.407738
0.003487968,16099476,1762 20th Avenue,9/8/2016,21:17:41,9/8/2016,21:33:45,9/8/2016,22:26:56,San Francisco,94122,B08,40,Sunset/Parkside,37.7549,-122.477512
0.0035389,17133575,0 Brunswick Street,11/14/2017,8:45:01,11/14/2017,8:50:10,11/14/2017,9:54:20,San Francisco,94112,B09,43,Excelsior,37.709814,-122.445502
0.003539425,17015146,0 Jones Street,2/4/2017,3:05:49,2/4/2017,3:08:44,2/4/2017,4:29:40,San Francisco,94109,B01,3,Nob Hill,37.788597,-122.413545
0.003554472,16062224,644 La Grande Avenue,6/6/2016,12:05:41,6/6/2016,12:11:15,6/6/2016,12:33:02,San Francisco,94112,B09,43,Excelsior,37.716045,-122.427167
0.003557195,16043247,1045 Mission Street,4/18/2016,11:36:56,4/18/2016,11:41:52,4/18/2016,12:02:56,San Francisco,94103,B03,1,South of Market,37.780127,-122.409656
0.003573643,16062210,249 Monticello Street,6/6/2016,11:24:04,6/6/2016,11:30:03,6/6/2016,11:36:07,San Francisco,94132,B09,33,Oceanview/Merced/Ingleside,37.718747,-122.470828
0.003599841,16011014,390 Sanchez Street,1/28/2016,9:21:49,1/28/2016,9:29:01,1/28/2016,9:34:15,San Francisco,94114,B05,6,Castro/Upper Market,37.762936,-122.430831
0.003605954,17131778,126 Hawthorne Street,11/9/2017,21:02:13,11/9/2017,21:07:35,11/9/2017,21:10:06,San Francisco,94107,B03,35,Financial District/South Beach,37.784271,-122.397438
0.003617763,17143942,0 Hyde Street,12/9/2017,21:10:22,12/9/2017,21:14:25,12/9/2017,22:00:02,San Francisco,94109,B02,3,Tenderloin,37.784449,-122.416076
0.003620962,16116828,Hyde St/fulton Street,10/20/2016,4:36:55,10/20/2016,4:41:49,10/20/2016,5:01:12,San Francisco,94102,B02,36,Tenderloin,37.779787,-122.415127
0.003626159,16145615,140 South Van Ness Avenue,12/28/2016,19:57:45,12/28/2016,20:00:41,12/28/2016,20:08:00,San Francisco,94103,B02,36,Mission,37.771763,-122.418307
0.003643876,16095943,201 Toland Street,8/31/2016,9:51:18,8/31/2016,9:55:32,8/31/2016,10:30:05,San Francisco,94124,B10,9,Bayview Hunters Point,37.745878,-122.397026
0.00367578,16003174,155 Buckingham Way,1/8/2016,10:14:14,1/8/2016,10:19:43,1/8/2016,10:26:00,San Francisco,94132,B08,19,Lakeshore,37.725972,-122.478402
0.003687816,17117693,950 Franklin Street,10/7/2017,10:16:38,10/7/2017,10:19:42,10/7/2017,10:28:09,San Francisco,94109,B02,3,Western Addition,37.783363,-122.422515
0.003697705,17101882,870 Grove Street,9/1/2017,11:30:01,9/1/2017,11:33:10,9/1/2017,11:47:25,San Francisco,94117,B05,5,Hayes Valley,37.776893,-122.430877
0.003742252,16093228,246 2nd Street,8/24/2016,10:02:30,8/24/2016,10:06:00,8/24/2016,10:11:24,San Francisco,94105,B03,1,Financial District/South Beach,37.786056,-122.397476
0.003742257,17112878,0 Laguna Street,9/25/2017,19:31:39,9/25/2017,19:36:19,9/25/2017,19:38:57,San Francisco,94103,B02,6,Hayes Valley,37.770748,-122.424854
0.003753967,17051424,980 Galvez Avenue,5/1/2017,1:46:15,5/1/2017,1:51:47,5/1/2017,1:54:11,San Francisco,94124,B10,47,Bayview Hunters Point,37.734234,-122.375836
0.00381962,16025353,25 Duboce Avenue,3/4/2016,3:51:22,3/4/2016,3:58:14,3/4/2016,4:07:21,San Francisco,94103,B02,36,Mission,37.769959,-122.420592
0.003820169,16051880,3333 California Street,5/10/2016,16:54:58,5/10/2016,16:59:17,5/10/2016,17:05:27,San Francisco,94118,B04,10,Presidio Heights,37.786907,-122.449024
0.003823932,17129790,150 Twin Peaks Bl,11/4/2017,21:13:12,11/4/2017,21:16:38,11/4/2017,21:28:39,San Francisco,94117,B05,12,Inner Sunset,37.759411,-122.447447
0.00383109,17045599,2007 Franklin Street,4/17/2017,12:55:33,4/17/2017,12:59:06,4/17/2017,13:07:20,San Francisco,94109,B04,38,Pacific Heights,37.792944,-122.424628
0.003840173,17038459,0 Jones Street,3/31/2017,13:40:59,3/31/2017,13:42:22,3/31/2017,13:42:51,San Francisco,94102,B03,3,Tenderloin,37.784866,-122.412784
0.003852422,17056050,50 Prosper Street,5/11/2017,21:50:58,5/11/2017,22:02:30,5/11/2017,22:02:34,San Francisco,94114,B05,6,Castro/Upper Market,37.763508,-122.431709
0.003854844,16053841,17th St/kansas Street,5/15/2016,17:03:25,5/15/2016,17:06:27,5/15/2016,17:32:27,San Francisco,94103,B02,29,Mission Bay,37.764724,-122.403528
0.003873415,16060042,"625 13th St, Ti",5/31/2016,20:01:26,5/31/2016,20:05:42,5/31/2016,20:24:28,Treasure Isla,94130,B03,48,Treasure Island,37.82867,-122.37177
0.003874827,17140809,0 Hayes Street,12/2/2017,10:54:20,12/2/2017,10:58:26,12/2/2017,11:46:57,San Francisco,94117,B05,21,Lone Mountain/USF,37.773524,-122.449327
0.003885611,17020049,3300 Cesar Chavez Street,2/15/2017,12:00:24,2/15/2017,12:02:28,2/15/2017,12:03:07,San Francisco,94110,B06,11,Mission,37.74828,-122.415953
0.00389967,17018120,151 Vermont Street,2/10/2017,19:12:48,2/10/2017,19:16:41,2/10/2017,19:31:09,San Francisco,94103,B02,29,Mission Bay,37.767887,-122.404728
0.00390743,17056447,1620 9th Avenue,5/12/2017,21:55:30,5/12/2017,21:59:46,5/12/2017,22:16:15,San Francisco,94122,B08,22,Inner Sunset,37.758028,-122.465804
0.003961183,16080405,Alemany Sb Bl/ellsworth Street,7/22/2016,1:27:30,7/22/2016,1:32:12,7/22/2016,2:52:06,San Francisco,94110,B06,32,Bernal Heights,37.732209,-122.418968
0.003963944,16053529,1272 Market St 308,5/14/2016,22:38:02,5/14/2016,22:47:12,5/14/2016,23:35:52,San Francisco,94102,B02,36,Tenderloin,37.77811,-122.416059
0.003982612,16048676,101 Nb Z Alemany/cesar Chavez Street,5/2/2016,3:25:40,5/2/2016,3:36:21,5/2/2016,3:42:39,San Francisco,94124,B10,42,Bernal Heights,37.749407,-122.403593
0.003989273,16050269,2nd St/howard Street,5/6/2016,9:30:29,5/6/2016,9:32:28,5/6/2016,9:37:32,San Francisco,94105,B03,1,Financial District/South Beach,37.786779,-122.398261
0.004001982,16100778,Brannan St/7th Street,9/12/2016,11:36:10,9/12/2016,11:41:21,9/12/2016,13:39:28,San Francisco,94103,B03,8,South of Market,37.77305,-122.403209
0.004005022,17035573,0 Franklin Street,3/24/2017,8:35:32,3/24/2017,8:38:38,3/24/2017,9:54:41,San Francisco,94109,B02,36,Western Addition,37.782684,-122.422467
0.004009147,16049423,1331 Oak Street,5/4/2016,5:04:39,5/4/2016,5:10:20,5/4/2016,5:20:21,San Francisco,94117,B05,21,Haight Ashbury,37.772577,-122.441259
0.004010465,17017180,2432 Folsom Street,2/8/2017,18:33:18,2/8/2017,18:36:12,2/8/2017,20:02:27,San Francisco,94110,B06,,Mission,37.758346,-122.414728
0.004022861,16068473,Lombard St/van Ness Avenue,6/22/2016,6:29:19,6/22/2016,6:37:40,6/22/2016,6:43:59,San Francisco,94109,B04,16,Marina,37.801304,-122.424542
0.00409659,16055120,20th St/arkansas Street,5/19/2016,1:10:37,5/19/2016,1:15:48,5/19/2016,1:26:38,San Francisco,94107,B10,37,Potrero Hill,37.759909,-122.398219
0.004097534,17056815,680 Point Lobos Avenue,5/13/2017,19:44:41,5/13/2017,19:48:05,5/13/2017,20:38:14,San Francisco,94121,B07,34,Outer Richmond,37.779747,-122.51134
0.00410755,17009303,10th St/mission Street,1/21/2017,9:14:54,1/21/2017,9:17:33,1/21/2017,9:17:49,San Francisco,94103,B02,36,South of Market,37.775272,-122.415911
0.004107644,16144944,3161 16th Street,12/27/2016,5:18:01,12/27/2016,5:22:50,12/27/2016,5:29:23,San Francisco,94110,B02,6,Mission,37.764752,-122.423475
0.004113735,17092090,0 23rd Street,8/8/2017,14:50:37,8/8/2017,14:59:23,8/8/2017,16:27:50,San Francisco,94107,B10,25,Potrero Hill,37.755214,-122.390923
0.004118316,16056172,378 Golden Gate Avenue,5/21/2016,18:45:12,5/21/2016,18:48:56,5/21/2016,19:05:43,San Francisco,94102,B02,3,Tenderloin,37.781563,-122.416776
